src_ip,dst_ip,protocol,time_bin,start_time,end_time,packet_count,total_bytes,mean_pkt_len,std_pkt_len,min_pkt_len,max_pkt_len,duration_s,packets_per_s,bytes_per_s
192.168.68.114,74.178.116.247,6,29512420,1770745223.483415,1770745243.994155,19,4412,232.21052631578948,375.7618304410045,72,1500,20.510740041732788,0.9263439525507653,215.10681677126192
192.168.68.114,74.178.116.247,6,29512424,1770745461.610632,1770745482.394833,19,4461,234.78947368421052,380.70279731444174,72,1500,20.78420114517212,0.9141558950132387,214.63418145547675
192.168.68.114,8.8.8.8,17,29512416,1770745014.200595,1770745014.200595,1,76,76.0,0.0,76,76,0.0,1.0,76.0
192.168.68.114,86.0.156.45,17,29512421,1770745287.016136,1770745319.998726,1017,128872,126.71779744346117,220.4217459116377,78,1298,32.98258996009827,30.834449363447444,3907.273508717993
192.168.68.114,86.0.156.45,17,29512422,1770745320.001011,1770745379.403625,1901,192898,101.47185691741188,144.14018714312553,79,1298,59.4026141166687,32.00195863882982,3247.2981680762728
192.168.68.114,86.0.156.45,17,29512423,1770745383.181404,1770745383.553923,124,13140,105.96774193548387,156.79985354874697,82,1298,0.37251877784729004,332.8691259983475,35273.38964208295
192.168.68.114,86.0.156.46,17,29512421,1770745279.565096,1770745286.39911,333,45849,137.6846846846847,248.60818529335486,79,1298,6.834014177322388,48.72685238274873,6708.941305995936
192.168.68.114,91.228.74.200,6,29512414,1770744848.313674,1770744892.907454,22,4512,205.0909090909091,315.7611980581753,72,1520,44.59378004074097,0.4933423446027844,101.1800299476256
192.168.68.114,91.228.74.200,6,29512415,1770744901.138923,1770744946.447452,4,442,110.5,52.848841046895245,72,184,45.30852913856506,0.08828359860826596,9.755337646213388
192.168.68.114,91.228.74.200,6,29512416,1770744961.183827,1770744961.183914,2,144,72.0,0.0,72,72,8.702278137207031e-05,22982.487671232877,1654739.112328767
192.168.68.114,91.228.74.244,6,29512416,1770744984.20024,1770744984.320827,10,3412,341.2,463.9060728686837,72,1520,0.12058711051940918,82.92760276721651,28294.898064174275
192.168.68.114,91.228.74.244,6,29512417,1770745029.647504,1770745044.3185,3,216,72.0,0.0,72,72,14.670995950698853,0.20448509495070066,14.72292683645045
192.168.68.114,95.100.164.228,6,29512424,1770745467.158266,1770745469.241999,19,3838,202.0,339.1929965209909,72,1520,2.083732843399048,9.118251440048633,1841.8867908898237
192.168.68.114,95.100.164.228,6,29512425,1770745514.255496,1770745514.255496,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.168.68.114,95.100.164.228,6,29512426,1770745560.083454,1770745589.376125,2,144,72.0,0.0,72,72,29.29267120361328,0.06827646362798412,4.9159053812148565
192.168.68.114,95.100.164.228,17,29512424,1770745469.213108,1770745491.928195,20,8077,403.85,531.166568680871,79,1298,22.715086936950684,0.8804720869223686,355.5786523035985
192.168.68.114,95.100.164.228,17,29512425,1770745511.881297,1770745544.338621,22,7700,350.0,473.7011314159614,78,1298,32.45732378959656,0.6778131229368821,237.23459302790874
192.168.68.114,98.82.157.137,6,29512425,1770745505.258245,1770745544.942899,47,16621,353.63829787234044,440.94263777246067,72,1520,39.684653997421265,1.1843368976595863,418.82688459574433
192.168.68.114,98.82.158.241,6,29512427,1770745658.284349,1770745675.715665,22,8236,374.3636363636364,454.6144934582901,72,1512,17.431316137313843,1.262096322887882,472.48296887748165
192.168.68.114,98.82.158.241,6,29512428,1770745688.692192,1770745709.426792,22,8312,377.8181818181818,435.89990510749976,72,1480,20.734599828720093,1.0610284346808163,400.8758340484975
192.168.68.115,224.0.0.251,17,29512420,1770745201.482456,1770745201.482456,1,376,376.0,0.0,376,376,0.0,1.0,376.0
192.168.68.115,224.0.0.251,17,29512423,1770745402.493433,1770745405.563944,3,660,220.0,0.0,220,220,3.0705111026763916,0.9770360372203406,214.94792818847492
192.168.68.116,192.168.68.114,6,29512420,1770745232.851714,1770745253.928653,21,4374,208.28571428571428,265.33415589726536,72,973,21.07693910598755,0.9963496072365796,207.52538962156186
192.168.68.116,192.168.68.114,6,29512421,1770745267.25591,1770745296.331549,13,1286,98.92307692307692,49.681420971461655,72,208,29.075639009475708,0.447109691923308,44.229466447182624
192.168.68.116,192.168.68.114,6,29512422,1770745328.693982,1770745341.492087,2,138,69.0,4.242640687119285,66,72,12.798105001449585,0.15627313573169377,10.78284636548687
192.168.68.116,192.168.68.114,6,29512423,1770745388.07896,1770745388.07896,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.68.116,192.168.68.114,17,29512420,1770745232.010358,1770745233.881096,76,31236,411.0,0.0,411,411,1.8707377910614014,40.625682745672144,16697.155608471254
192.168.68.116,192.168.68.114,17,29512422,1770745350.967554,1770745353.932595,149,61239,411.0,0.0,411,411,2.965040922164917,50.25225752743002,20653.677843773738
192.168.68.116,192.168.68.114,17,29512424,1770745470.996161,1770745474.975493,264,108504,411.0,0.0,411,411,3.9793319702148438,66.34279370910255,27266.888214441147
192.168.68.116,192.168.68.114,17,29512426,1770745591.002418,1770745594.978583,369,151659,411.0,0.0,411,411,3.9761650562286377,92.80298850319701,38142.02827481397
192.168.68.116,192.168.68.114,17,29512428,1770745710.970907,1770745715.1326,213,87543,411.0,0.0,411,411,4.161693096160889,51.181092665504316,21035.42908552227
192.168.68.249,192.168.68.255,17,29512421,1770745271.317093,1770745271.317093,1,963,963.0,0.0,963,963,0.0,1.0,963.0
192.168.68.250,192.168.68.255,17,29512417,1770745048.596763,1770745048.598183,2,1926,963.0,0.0,963,963,0.0014200210571289062,1408.4298186702486,1356317.9153794493
192.168.68.250,192.168.68.255,17,29512427,1770745655.320543,1770745655.320615,2,1926,963.0,0.0,963,963,7.200241088867188e-05,27776.847682119205,26749104.317880794
192.178.223.102,192.168.68.114,17,29512424,1770745493.725308,1770745499.996722,28,12044,430.14285714285717,411.28432215535963,71,1298,6.271414041519165,4.464702826926953,1920.4600302681506
192.178.223.102,192.168.68.114,17,29512425,1770745500.057255,1770745500.057255,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.119,192.168.68.114,17,29512422,1770745363.179772,1770745364.260572,101,122706,1214.9108910891089,290.4253466558971,72,1298,1.0808000564575195,93.4492919356817,113532.56253722533
192.178.223.119,192.168.68.114,17,29512423,1770745388.961302,1770745403.325636,652,717774,1100.8803680981596,428.3091119082609,71,1298,14.364333868026733,45.39020089551615,49969.18106990523
192.178.223.119,192.168.68.114,17,29512424,1770745444.579558,1770745444.7092,73,88501,1212.3424657534247,295.6101608527541,70,1298,0.12964200973510742,563.0890800687071,682656.8037693239
192.178.223.155,192.168.68.114,6,29512424,1770745469.734143,1770745469.815712,15,8337,555.8,630.470368625113,72,1472,0.08156895637512207,183.89348922177567,102208.00130946291
192.178.223.155,192.168.68.114,6,29512425,1770745515.064138,1770745515.064138,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.155,192.168.68.114,6,29512426,1770745560.11619,1770745605.157331,2,144,72.0,0.0,72,72,45.04114103317261,0.04440384843996311,3.197077087677344
192.178.223.155,192.168.68.114,6,29512427,1770745650.219592,1770745650.219592,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.155,192.168.68.114,6,29512428,1770745695.270692,1770745709.823915,3,289,96.33333333333333,42.14656965084268,72,145,14.553222894668579,0.2061399060340798,19.85814428128302
192.178.223.156,192.168.68.114,6,29512414,1770744848.053913,1770744894.525192,29,16116,555.7241379310345,629.5757015954546,72,1472,46.47127890586853,0.6240413580771454,346.79484575073366
192.178.223.156,192.168.68.114,6,29512415,1770744939.607289,1770744939.607289,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.156,192.168.68.114,6,29512416,1770744984.639739,1770744984.639739,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.156,192.168.68.114,6,29512417,1770745029.694718,1770745074.759812,2,144,72.0,0.0,72,72,45.065094232559204,0.04438024670888216,3.1953777630395153
192.178.223.156,192.168.68.114,6,29512418,1770745088.147278,1770745088.17121,2,217,108.5,51.61879502661797,72,145,0.02393198013305664,83.57018470182709,9067.36504014824
192.178.223.157,192.168.68.114,6,29512416,1770744960.549867,1770745007.167221,21,9314,443.5238095238095,567.1481833742941,72,1472,46.61735415458679,0.4504760165144156,199.79683894358413
192.178.223.157,192.168.68.114,6,29512417,1770745052.210501,1770745052.210501,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.157,192.168.68.114,6,29512418,1770745097.394394,1770745097.394394,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.157,192.168.68.114,6,29512419,1770745142.427799,1770745189.422455,2,144,72.0,0.0,72,72,46.99465608596802,0.042558030350118334,3.0641781852085197
192.178.223.157,192.168.68.114,6,29512420,1770745202.109186,1770745202.13619,2,217,108.5,51.61879502661797,72,145,0.027004003524780273,74.06309209538861,8035.845492349664
192.178.223.157,192.168.68.114,17,29512416,1770744962.102734,1770744967.179118,14,10055,718.2142857142857,578.9883987905681,69,1298,5.076383829116821,2.757868685913707,1980.7406883473088
192.178.223.84,192.168.68.114,6,29512420,1770745226.743543,1770745227.130023,37,21848,590.4864864864865,606.2062640178957,72,1472,0.38648009300231934,95.7358494523493,56530.72537391696
192.178.223.84,192.168.68.114,6,29512421,1770745273.387549,1770745318.439482,4,288,72.0,0.0,72,72,45.05193305015564,0.08878642333830293,6.3926224803578116
192.178.223.84,192.168.68.114,6,29512422,1770745363.501068,1770745363.501068,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.84,192.168.68.114,6,29512423,1770745408.555401,1770745408.555401,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.84,192.168.68.114,6,29512424,1770745453.609916,1770745467.079164,3,289,96.33333333333333,42.14656965084268,72,145,13.469248056411743,0.22272958278260493,21.45628314139094
192.178.223.84,192.168.68.114,17,29512413,1770744826.493215,1770744826.603744,17,12486,734.4705882352941,571.3091454771946,69,1298,0.11052894592285156,153.80586377676923,112965.88324216122
192.178.223.84,192.168.68.114,17,29512420,1770745226.976896,1770745258.931167,309,305605,989.0129449838188,494.85468137225814,69,1298,31.954270839691162,9.670068879061503,9563.823300276992
192.178.223.84,192.168.68.114,17,29512421,1770745264.760887,1770745269.575673,30,15696,523.2,536.8695597050843,70,1298,4.814786195755005,6.230806266423573,3259.9578385928135
192.178.223.84,192.168.68.114,17,29512424,1770745492.200376,1770745499.645285,341,363725,1066.642228739003,452.2347983069459,70,1298,7.444908857345581,45.8031127759945,48855.53429457067
192.178.223.94,192.168.68.114,6,29512415,1770744920.941792,1770744921.075304,37,39994,1080.918918918919,593.3046050338345,72,1472,0.13351202011108398,277.12860586796194,299553.5530563046
192.178.223.94,192.168.68.114,6,29512416,1770744966.186636,1770745011.302983,2,144,72.0,0.0,72,72,45.11634707450867,0.044329830087906794,3.1917477663292892
192.178.223.94,192.168.68.114,6,29512417,1770745056.323709,1770745056.323709,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.94,192.168.68.114,6,29512418,1770745101.390687,1770745101.390687,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.94,192.168.68.114,6,29512419,1770745146.40995,1770745161.068755,3,289,96.33333333333333,42.14656965084268,72,145,14.658804893493652,0.20465515584640584,19.715113346537095
192.178.223.94,192.168.68.114,6,29512421,1770745269.813534,1770745316.393296,18,10723,595.7222222222222,651.290014514683,72,1472,46.57976198196411,0.3864339196702997,230.20727336803466
192.178.223.94,192.168.68.114,6,29512422,1770745361.449684,1770745361.449684,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.94,192.168.68.114,6,29512423,1770745406.631835,1770745406.631835,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.94,192.168.68.114,6,29512424,1770745451.657088,1770745498.673125,2,144,72.0,0.0,72,72,47.01603698730469,0.04253867676129406,3.0627847268131725
192.178.223.94,192.168.68.114,6,29512425,1770745509.897273,1770745509.927523,2,217,108.5,51.61879502661797,72,145,0.030249834060668945,66.11606516547522,7173.5930704540615
192.178.223.94,192.168.68.114,17,29512415,1770744918.835101,1770744923.856914,63,66765,1059.7619047619048,450.0238959349186,72,1298,5.021813154220581,12.545269619808868,13294.998828040303
192.178.223.95,192.168.68.114,6,29512414,1770744846.247475,1770744856.893585,24,9884,411.8333333333333,534.4201788258298,72,1472,10.64611005783081,2.2543445323812574,928.4142232523478
192.178.223.95,192.168.68.114,6,29512415,1770744901.927209,1770744947.752875,2,144,72.0,0.0,72,72,45.825666189193726,0.04364366448581222,3.14234384297848
192.178.223.95,192.168.68.114,6,29512416,1770744992.811242,1770744992.811242,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.95,192.168.68.114,6,29512417,1770745037.897406,1770745037.897406,1,72,72.0,0.0,72,72,0.0,1.0,72.0
192.178.223.95,192.168.68.114,6,29512418,1770745082.923235,1770745096.900104,3,289,96.33333333333333,42.14656965084268,72,145,13.976869106292725,0.21464034449956518,20.677019853458113
192.178.223.95,192.168.68.114,17,29512414,1770744856.863225,1770744893.1236,30,12873,429.1,477.0636731882465,72,1298,36.260375022888184,0.82734941326623,355.0156332325393
192.178.223.95,192.168.68.114,17,29512415,1770744901.048874,1770744901.198602,5,706,141.2,102.45828419410508,70,303,0.14972805976867676,33.39387425259353,4715.215044466207
192.178.223.95,192.168.68.114,17,29512416,1770744970.379662,1770744984.452905,25,8589,343.56,409.7422035052447,71,1298,14.073242902755737,1.7764206993900924,610.3070954824601
192.178.223.95,192.168.68.114,17,29512421,1770745266.69104,1770745266.776328,11,9386,853.2727272727273,571.4784494465371,72,1298,0.08528804779052734,128.97469557535976,110050.59024275698
192.178.223.95,192.168.68.114,17,29512424,1770745462.155063,1770745462.435708,15,5777,385.1333333333333,443.06849948748925,70,1298,0.28064513206481934,53.44828142800466,20584.71478730553
193.0.160.130,192.168.68.114,6,29512414,1770744848.333207,1770744893.260131,44,38158,867.2272727272727,662.323249388666,72,1520,44.926923990249634,0.9793681848672569,849.3347999582907
193.0.160.130,192.168.68.114,6,29512415,1770744901.199523,1770744946.739492,9,6394,710.4444444444445,694.4318021071456,72,1520,45.539968967437744,0.1976285931691177,140.40413608037096
193.0.160.130,192.168.68.114,6,29512416,1770744984.168704,1770744984.490008,7,6670,952.8571428571429,676.3111780266606,72,1520,0.3213040828704834,21.78621552973442,20759.151083332654
193.0.160.130,192.168.68.114,6,29512417,1770745029.694723,1770745074.770278,4,288,72.0,0.0,72,72,45.075555086135864,0.08873989443627067,6.389272399411488
193.0.160.130,192.168.68.114,6,29512418,1770745119.796019,1770745119.801499,2,144,72.0,0.0,72,72,0.0054798126220703125,364.9759832927254,26278.270797076228
193.0.160.130,192.168.68.114,6,29512419,1770745164.845336,1770745164.848075,2,144,72.0,0.0,72,72,0.00273895263671875,730.2061281337047,52574.84122562674
193.0.160.130,192.168.68.114,6,29512420,1770745209.910015,1770745254.960643,4,288,72.0,0.0,72,72,45.05062794685364,0.08878899545459859,6.392807672731099
193.0.160.130,192.168.68.114,6,29512421,1770745288.73176,1770745288.732206,4,288,72.0,0.0,72,72,0.00044608116149902344,8966.978086584713,645622.4222340994
194.117.129.142,192.168.68.114,17,29512423,1770745398.310452,1770745439.483016,9859,12730445,1291.2511410893599,86.55784960550085,69,1298,41.1725640296936,239.45557514683082,309197.2846485543
194.117.129.142,192.168.68.114,17,29512424,1770745442.360985,1770745452.367624,2683,3475453,1295.3607901602684,53.647664160891274,74,1298,10.006639003753662,268.1219937077335,347314.7176285962
199.232.56.84,192.168.68.114,17,29512427,1770745658.291478,1770745675.039927,16,11449,715.5625,525.154576450274,72,1328,16.748449087142944,0.9553123346974559,683.5856824969483
199.232.57.140,192.168.68.114,6,29512425,1770745508.571122,1770745553.999209,19,7295,383.94736842105266,549.7803069999072,72,1452,45.42808699607849,0.41824345369507077,160.5834734055548
199.232.57.140,192.168.68.114,6,29512426,1770745568.538172,1770745613.867724,10,931,93.1,36.98483172569233,72,173,45.32955193519592,0.2206066367983564,20.53847788592698
199.232.57.140,192.168.68.114,6,29512427,1770745660.458587,1770745660.458587,1,72,72.0,0.0,72,72,0.0,1.0,72.0
199.232.57.140,192.168.68.114,6,29512428,1770745688.535655,1770745734.198336,10,931,93.1,36.98483172569233,72,173,45.662680864334106,0.21899721634195007,20.388640841435553
2.18.27.240,192.168.68.114,6,29512424,1770745470.122784,1770745486.555341,23,7084,308.0,448.29464742409186,72,1508,16.432557106018066,1.3996604333464784,431.09541347071536
2.18.27.240,192.168.68.114,6,29512425,1770745531.747043,1770745531.747043,1,72,72.0,0.0,72,72,0.0,1.0,72.0
2.18.27.240,192.168.68.114,6,29512426,1770745578.538365,1770745606.742516,4,312,78.0,12.0,72,96,28.204151153564453,0.1418230947005288,11.062201386641247
2.19.248.157,192.168.68.114,6,29512415,1770744920.325288,1770744945.850686,493,544418,1104.2961460446247,624.6774789998993,60,1520,25.525398015975952,19.314096481137685,21328.482308454393
2.19.248.157,192.168.68.114,6,29512416,1770744992.810153,1770744992.810153,1,72,72.0,0.0,72,72,0.0,1.0,72.0
2.19.248.157,192.168.68.114,6,29512417,1770745037.882817,1770745037.882817,1,72,72.0,0.0,72,72,0.0,1.0,72.0
2.19.248.157,192.168.68.114,6,29512418,1770745082.923133,1770745127.975891,2,144,72.0,0.0,72,72,45.05275821685791,0.04439239858241658,3.1962526979339936
2.19.248.157,192.168.68.114,6,29512419,1770745173.030765,1770745173.030765,1,72,72.0,0.0,72,72,0.0,1.0,72.0
2.19.248.157,192.168.68.114,6,29512420,1770745218.149384,1770745218.149384,1,72,72.0,0.0,72,72,0.0,1.0,72.0
2.19.248.157,192.168.68.114,6,29512421,1770745263.182346,1770745265.975075,3,240,80.0,13.856406460551018,72,96,2.792728900909424,1.0742181237223134,85.93744989778507
2.19.248.206,192.168.68.114,6,29512414,1770744844.142268,1770744892.644022,1424,1934506,1358.501404494382,422.27905232245627,72,1520,48.50175404548645,29.35976292041992,39885.27916301254
2.19.248.206,192.168.68.114,6,29512415,1770744900.269629,1770744958.245663,648,916208,1413.9012345679012,343.60984776218737,72,1520,57.97603392601013,11.177032234163985,15803.219674689686
2.19.248.206,192.168.68.114,6,29512416,1770744960.038935,1770745005.124747,8,576,72.0,0.0,72,72,45.08581209182739,0.17743941228575857,12.775637684574617
